,Abstract,Class
120,"In this work we present a project-based learning approach to teach basic concepts of electronics to undergraduate students of business and information engineering. In each laboratory session, the students carry out a project using robotics tools and several basic electronics concepts. In this way, students develop skills in electronic circuit design, problem solving and teamwork. Also, the course includes programming in Arduino. The results indicate that learning the fundamentals of electronics through various robotic projects not only motivates students but also allows them to experience and discover the link between physics, technology and engineering.",3
121,"This paper describes a cooperative search and rescue exercise where an unmanned ground vehicle (UGV) is used by a military rescue team for extraction and evacuation of a casualty from an unsafe man-made disaster area. This experimental validation was performed within a full-scale emergency response exercise organized on June 2019 by the Chair of Safety, Emergencies and Disasters at Universidad de Málaga (Spain). With this purpose, we adapted the skid-steer Rambler robot to carry a stretcher with appropriate roll-in and locking mechanisms. The mission consisted of two phases: first, extraction from the hot zone was performed with remote teleoperation using a dummy; second, casualty evacuation (CASEVAC) to an aeromedical evacuation point was done with sightline teleoperation moving an actual volunteer. The realistic one-shot exercise was performed by actual rescue personnel with no previous experience with the robotic system. The paper shares insight and lessons learned from this concept validation experience.",3
122,"In order to convert the leg interaction force between the exoskeleton and human body into the expected angle of the movement of the human hip and knee at the next moment, and realize the recognition of human motion intention, the mapping relationship between the joint angular velocity and the active joint torque generated by the leg interaction force was studied. Firstly, by collecting joint angle data from the gait experiment, the movement characteristics of lower limb swing phase and support phase in normal daily gait were analyzed, and the joint angle prediction strategies for different phases of human body were determined. Then, by establishing the dynamic model of exoskeleton under human-machine coupling, the formula of human body gravity compensation was obtained. Then, regarding the leg swing phase, the nonlinear mapping relationship between the joint angular velocity of human body and the joint torque generated by the interaction force of the leg after gravity compensation was established through the admittance control model. The desired Angle was obtained by multiplying the angular velocity of the control period plus the current joint angle. Finally, for the prediction of the expected joint Angle of the leg support phase, the hip joint should be controlled by position to keep the back of the exoskeleton upright, and the knee joint should adopt the same algorithm as the swing to obtain the desired joint angle.",3
123,"Over the past decade, Robot-Assisted Surgeries (RAS), have become more prevalent in facilitating successful operations. Of the various types of RAS, the domain of collaborative surgery has gained traction in medical research. Prominent examples include providing haptic feedback to sense tissue consistency, and automating sub-tasks during surgery such as cutting or needle hand-off - pulling and reorienting the needle after insertion during suturing. By fragmenting suturing into automated and manual tasks the surgeon could essentially control the process with one hand and also circumvent workspace restrictions imposed by the control interface present at the surgeon's side during the operation. This paper presents an exploration of a discrete reinforcement learning-based approach to automate the needle hand-off task. Users were asked to perform a simple running suture using the da Vinci Research Kit. The user trajectory was learnt by generating a sparse reward function and deriving an optimal policy using Q-learning. Trajectories obtained from three learnt policies were compared to the user defined trajectory. The results showed a root-mean-square error of [0.0044mm, 0.0027mm, 0.0020mm] in ℝ3. Additional trajectories from varying initial positions were produced from a single policy to simulate repeated passes of the hand-off task.",3
124,"Variable stiffness actuators (VSAs) have demonstrated remarkable potential advantages in safety and efficiency. However, the performance of previous actuators is not sufficient for leg motion of bipedal robots, which needs high torque with fast adjustment and wide range of stiffness. In this study, we developed “lever and parallel mechanism” VSA (LaP-VSA),intending to achieve high-performance specifications. It features parallel mechanism and lever force transmission to achieve high performance. The experimental results demonstrate wide range of variable stiffness, large torque output, and fast stiffness adjustment.",3
125,"Motivation is quite an important topic when addressing continual open-ended learning processes in autonomous robots. The three main issues that need to be considered are, firstly, how does a designer define what the robot strives for in a manner that is independent from any particular domain it may find itself in. Secondly, once that robot is in a domain, how does it go about finding and relating goals in that particular domain on its own. Finally, the third issue is, once a goal is found, how does a robot establish a representation, usually in the form of a Value Function, that will allow it to exploit that goal. This paper deals with the third issue in the framework of the motivational engine we have designed for cognitive architectures. It addresses the problem of efficiently and appropriately learning complex Value Functions starting from intrinsically motivated traces of valuated robot actions that are often ambiguous and multivalued. To this end, a developmental learning mechanism is proposed that relies on the concurrent application of a real time ANN learning procedure over the traces of the valuated robot actions, and a simpler sensor correlation-based approach to allow for the production of better configured data traces for the learning process. The mechanism is analyzed and discussed over an experiment considering a real Baxter robot.",3
126,"Robotics is about control of physical systems and to be effective in robotics control, physically based methodology should be used. An introduction will be give about the concepts behind Energy Aware robotics and the reasons why this is sometimes the only way to go once interaction between robots and the environment is of importance. Examples will be given of the advantages of such methodologies and the basic ideas and first results will be illustrated on how these techniques will be used in the ERC granted PortWings project related to the modeling and control of a robotics flying bird.",3
127,"Currently, industrial and domestic anthropomorphic robots mainly use electronic sensors that register its state (tactile force, angular displacement, spatial orientation, etc.). A characteristic feature of commercially available sensors on a semiconductor element base is the sensitivity to external electromagnetic fields and radiation effects, large dimensions and weight. However, it is possible to develop fiber-optic sensors (FOS) with a number of advantages: fire and explosion safety, protection from contamination of the closed optical channel of the sensing element, protection from electromagnetic interference, high corrosion and radiation resistance, electrical insulation strength, a wide dynamic range of measurements, the ability to multiplex the sensing elements, small size and weight. This paper presents the results of the development of angular position FOS (FOS-AP) for phalanges of an anthropomorphic robot grippers based on macrobending of an optical fiber. The sensitive element of FOS-AP is a piece of optical fiber with a diameter of 0.25 mm.",3
128,"A robots simulation system is a basis need for any robotics application. With it, developers teams of robots can test their algorithms and make initial calibrations without risk of damage to the real robots, assuring safety. However, build these simulation environments is usually a time-consuming work, and when considering robot fleets, the simulation reveals to be computing expensive. With it, developers building teams of robots can test their algorithms and make initial calibrations without risk of damage to the real robots, assuring safety. An omnidirectional robot from the 5DPO robotics soccer team served to test this approach. The modeling issue was divided into two steps: modeling the motor's non-linear features and modeling the general behavior of the robot. A proper fitting of the robot was reached, considering the velocity robot's response.",3
129,"The paper studies the use of energy-based forward and inverse kinematics procedures for calculation of operational space of tensegrity robotics structures. Tensegrity structures are compliant and highly dynamical, which makes them a favorable robotics component for a number of difficult tasks (such as collaborative robotics, space exploration and others), but at the same times make trajectory planning and control highly non-trivial.In the paper it is demonstrated that the studied forward and inverse kinematics methods can be used to find workspaces of tensegrity structures, using six bar structure as an example. It is shown that the method can adjust to the choice of actuated and passive elastic elements, making it a design tool which maps the actuation pattern to the resulting workspace or to the law of change of the rest lengths of the actuated elastic elements.",3
130,"This paper presents the design and implementation of a novel multi-activity control strategy for a backdrivable knee-ankle exoskeleton. Traditionally, exoskeletons have used trajectory-based control of highly geared actuators for complete motion assistance. In contrast, we develop a potential energy shaping controller with ground reaction force (GRF) feedback that facilitates multi-activity assistance from a backdrivable exoskeleton without prescribing pre-defined kinematics. Although potential energy shaping was previously implemented in an exoskeleton to reduce the user's perceived gravity, this model-based approach assumes the stance leg is fully loaded with the weight of the user, resulting in excessive control torques as weight transfers to the contralateral leg during double support. The presented approach uses GRF feedback to taper the torque control output for any activity involving multiple supports, leading to a closer match with normative joint moments in simulations based on pre-recorded human data during level walking. To implement this strategy, we present a custom foot force sensor that provides GRF feedback to the previously designed exoskeleton. Finally, results from an able-bodied human subject experiment demonstrate that the exoskeleton is able to reduce muscular activation of the primary muscles related to the knee and ankle joints during sit-to-stand, stand-to-sit, level walking, and stair climbing.",3
131,"Spasticity is a serious problem that affects a large percentage of patients affected by neurological disorders including stroke, multiple sclerosis, cerebral palsy, traumatic injury. Unfortunately, no reliable assessment method of spasticity is currently available. This is a critical missing tool for a rational, assessment-based approach to rehabilitation of patients with neurological impairment. In this paper we propose a robot-based assessment method, focused on the wrist joint, that could be readily integrated with robot treatment protocols. The method consists of the delivery of small and quick rotational disturbances to one of the Degrees of Freedom (DoF) of the wrist (Flexion/Extension DoF). With the aim of validating its consistency and reliability, the method was preliminary tested on a population of healthy subjects, providing a promising initial operational basis.",3
132,"The TEB hierarchical planner for real-time navigation through unknown environments is highly effective at balancing collision avoidance with goal directed motion. Designed over several years and publications, it implements a multi-trajectory optimization based synthesis method for identifying topologically distinct trajectory candidates through navigable space. Unfortunately, the underlying factor graph approach to the optimization problem induces a mismatch between grid-based representations and the optimization graph, which leads to several time and optimization inefficiencies. This paper explores the impact of using egocentric, perception space representations for the local planning map. Doing so alleviates many of the identified issues related to TEB and leads to a new method called egoTEB. Timing experiments and Monte Carlo evaluations in benchmark worlds quantify the benefits of egoTEB for navigation through uncertain environments.",3
133,"Interactive simulators are used in several important applications which include the training simulators for teleoperated robotic laparoscopic surgery. While stateof-art simulators are capable of rendering realistic visuals and accurate dynamics, grasping is often implemented using kinematic simplification techniques that prevent truly multimanual manipulation, which is often an important requirement of the actual task. Realistic grasping and manipulation in simulation is a challenging problem due to the constraints imposed by the implementation of rigid-body dynamics and collision computation techniques in state-of-the-art physics libraries. We present a penalty based parametric approach to achieve multi-manual grasping and manipulation of complex objects at arbitrary postures in a real-time dynamic simulation. This approach is demonstrated by accomplishing multi-manual tasks modeled after realistic scenarios, which include the grasping and manipulation of a two-handed screwdriver task and the manipulation of a deformable thread.",3
134,"Swarm Robotics is a modern subdomain of robotics that studies fully autonomous robots without any central control or common knowledge base. One of the most common problems is development process of such systems: at the moment there are no clear guides about designing and modeling of such systems, there are no standard of tools or software in the swarm robotics field. This work researches at swarm robotic systems from a software engineering point of view. The point of the research is how software engineering approach can solve the problem of strong coupling between hardware platforms and swarm systems through guides and instruments for fast and high-quality swarm robotic application development.",3
135,"Flexible adaptation of learning strategy depending on online changes of the user's current intents have a high relevance in human-robot collaboration. In our previous study, we proposed an intrinsic interactive reinforcement learning approach for human-robot interaction, in which a robot learns his/her action strategy based on intrinsic human feedback that is generated in the human's brain as neural signature of the human's implicit evaluation of the robot's actions. Our approach has an inherent property that allows robots to adapt their behavior depending on online changes of the human's current intents. Such flexible adaptation is possible, since robot learning is updated in real time by human's online feedback. In this paper, the adaptivity of robot learning is tested on eight subjects who change their current control strategy by adding a new gesture to the previous used gestures. This paper evaluates the learning progress by analyzing learning phases (before and after adding a new gesture for control). The results show that the robot can adapt the previously learned policy depending on online changes of the user's intents. Especially, learning progress is interrelated with the classification performance of electroencephalograms (EEGs), which are used to measure the human's implicit evaluation of the robot's actions.",3
136,"Keypoint matching is an important operation in computer vision and its applications such as visual simultaneous localization and mapping (SLAM) in robotics. This matching operation heavily depends on the descriptors of the keypoints, and it must be performed reliably when images undergo conditional changes such as those in illumination and viewpoint. In this paper, a descriptor fusion model (DFM) is proposed to create a robust keypoint descriptor by fusing CNN-based descriptors using autoencoders. Our DFM architecture can be adapted to either trained or pre-trained CNN models. Based on the performance of existing CNN descriptors, we choose HardNet and DenseNet169 as representatives of trained and pre-trained descriptors. Our proposed DFM is evaluated on the latest benchmark datasets in computer vision with challenging conditional changes. The experimental results show that DFM is able to achieve state-of-the-art performance, with the mean mAP that is 6.45% and 6.53% higher than HardNet and DenseNet169, respectively.",3
137,"Contactless control of serial and mobile manipulators is of interest in highly sensitive environments such as clean rooms and operational rooms to circumvent contamination of surrounding materials and in collaborative robotics to ensure safe and intuitive operation on shared workspaces. We present a contactless control scheme based on capacitive sensing which enables an intuitive control of robot manipulators. Contrary to optical and vision-based systems the capacitive sensor is robust against mechanical impact, dirt and does not suffer from occlusions or bad light conditions. The sensor can be realized on a flexible substrate, which offers a variety of placement options for the sensors, e.g. directly on a robot arm or integrated in the surface of a table or workplace. A comparatively simple model based approach is used to detect gestures thus avoiding the need for large training sets and allowing for easy adaptability to various geometric constraints. The capabilities of the proposed system are demonstrated by controlling the end-effector velocity of a mobile manipulator in 3D task space combined with a visualization of the system as feedback for the operator.",3
138,"Percutaneous interventions for diagnostic and therapeutic purposes such as thermal ablation, biopsy, and brachytherapy demand precise navigation of surgical needles in soft tissue towards the target. Active needle steering enhances navigation and increases target placement accuracy, and consequently improves clinical outcomes. In this work, a 3D steerable active flexible needle with multiple Shape Memory Alloy (SMA)-wire actuators is introduced. A resistive-based feedback loop control system was designed and tested to control the SMA's actuation. The needle tip position was controlled through feedback loop measurements of the electrical resistance of the SMA-wire actuators. Self-sensing capabilities of SMAs were used in the control system to realize a 3D manipulation at the needle tip. The control system performance and accuracy of the control algorithm in manipulating the 3D steerable active needle via precision control of the SMA-wire actuators was tested in reference path tracking of the needle tip.",3
139,"Current swarm robotics systems are not utilized as frequently in surveillance missions due to the limitations of the existing distributed systems’ designs. The main limitation of swarm robotics is the absence of a framework for robots to be self-governing, secure, and scalable. As of today, a swarm of robots is not able to communicate and perform tasks in transparent and autonomous ways. Many believe blockchain is the imminent future of distributed autonomous systems. A blockchain is a system of computers that stores and distributes data among all participants. Every single participant is a validator and protector of the data in the blockchain system. The data cannot be modified since all participants are storing and watching the exact same records. In this study, we will focus on blockchain applications in swarm robotics using Ethereum smart contracts because blockchain can make a swarm globally connected and secure. A decentralized application (DApp) is used to deploy surveillance missions. After mission deployment, the swarm uses blockchain to communicate and make decisions on appropriate tasks within Ethereum private networks. We conclude that, although blockchain enables a swarm to be globally connected and secure, there are performance limitations that can become a critical issue.",3
140,Experimental design for recording of EEG and fNIRS during performance of real and imaginary movement was proposed. Set of experiments was conducted in accordance with this design and obtained EEG and fNIRS dataset was analyzed. Analysis allowed to introduce certain features in time-frequency domain that can be used to separate real motor activity from motor imagery.,3
141,This work is devoted to the study of the process of maintaining equilibrium in an experiment with a balance platform. The conducted experiment is very original in comparison with similar experiments conducted using stabilized platforms with remote control due to the presence of active feedback from the subject. We have analyzed the effect of learning from session to session during the experiment. We observe the changes in the patterns of electrical activity of the brain that occurred at the time of equilibrium for the main EEG activity frequency ranges.,3
142,This work is devoted to the analysis of information perception and processing during long-term and intense cognitive load using combined EEG + NIRS. We consider changes in the reaction time during long-term and intense cognitive load and a comparison of brain activity with behavioral characteristics. We found the establishment of a characteristic mode in the brain corresponding to a routine cognitive task.,3
143,"We study the chain of coupled quantum coherent systems with energy pumping and dissipation. Examples of such systems include the coupled Rydberg atoms with laser driving and spontaneous emission or electromagnetically driven artificial qubits with decoherence and dissipation. We found out that such system is able to demonstrate spontaneous onset of chaotic and even hyperchaotic oscillations, which are characterized by one or several positive Lyapunov exponents. Remarkably, the number of the positive Lyapunov exponents grows with the number of the chain elements. Hence a large chain is able to demonstrate highly irregular behavior. We investigate transition from regular to chaotic behavior and reveal the related instabilities.",3
144,"We have conducted an experiment involving keeping balance on a platform to research the perception of maintaining body posture. The objective of the present work was to characterize the common features of cortical activity during postural control. Regarding the cortical basis of performance differences during unstable conditions, EEG analysis suggest that central-frontal areas may underlie the cortical interaction including oscillations in general, maybe underlie cortical monitoring of changes in postural state of the body. The obtained results show that the neuronal activity in the β-frequency band can be utilized as the neurophysiological marker of the subject’s ability to maintain the equilibrium state.",3
145,"We have analyzed EEG signals of children during cognitive load of specific type in order to estimate level of attention during this task. EEG signals were recorded in accordance with proposed design of experiment. For obtained EEG data we have analyzed behavioral characteristics as well as EEG-related characteristics. We have found that behavioural characteristic changes through the task, so may the attention level. We have also found that cognitive task completion is accompanied by appearance of spatial structure — specific distribution of wavelet energy across cortex, which partially changes during completion of the task as well. We believe that changes in attention level are tied to changes in energy distribution, so we suggest this distribution to be used as the marker for attention state estimation.",3
146,"Artificial intelligence-based rehabilitation robots can be applied for peoples with lower limb motor dysfunction usually caused by accident, war, sports, spinal cord injury, paralysis, and vascular diseases to enhance the motion ability of their lower limbs. A design of lower limb rehabilitation robot as well as its trajectory tracking which is suitable for passive training of patient with paralyzed or weak limbs have been presented in this paper. The contents were well organized and presented. Also, the experimental procedural setup of the lower limb rehabilitation robot is well described and conducted. Initially, AC servo motor was chosen as the actuator for controlling the robot due to good stability, fast response, low noise, wide speed range, low cost, high efficiency, and low maintenance. The corresponding simulation analysis of the actuator shows that it is good and can meet the design requirements. Secondly, the motion control of the robot was investigated using the kinematics model of the hip and knee transmission subsystem, the human hip and knee trajectory curves, the motion control data generation process, the planning target track, and the required servo motor drive pulse control instruction. Finally, the control experiments were conducted such that the pulse signal of the servo shaft rotational angle is received by the servo drive for pitch control in position control mode. By default, a complete rotation of 0.072 degrees corresponds to 500 pulses of the motor rotation time control. The experimental results show that by using PID controller, the actual trajectory is closer to the desired trajectory closely follows the actual trajectory and hence, demonstrated a promising patient's recovery.",3
147,"Rehabilitation level evaluation is an important part of the automatic rehabilitation training system. As a general rule, this process is manually performed by rehabilitation doctors using chart-based ordinal scales which can be both subjective and inefficient. In this paper, a novel approach based on ensemble learning is proposed which automatically evaluates stroke patients' rehabilitation level using multi-channel sEMG signals to this problem. The correlation between rehabilitation levels and rehabilitation training actions is investigated and actions suitable for rehabilitation assessment are selected. Then, features are extracted from the selected actions. Finally, the features are used to train the stacking classification model. Experiments using sEMG data collected from 24 stroke patients have been carried out to examine the validity and feasibility of the proposed method. The experiment results show that the algorithm proposed in this paper can improve the classification accuracy of 6 Brunnstrom stages to 94.36%, which can promote the application of home-based rehabilitation training in practice.",3
148,"Minimally Invasive Surgery (MIS)-which is a very beneficial technique to the patient but can be challenging to the surgeon-includes endoscopic camera handling by an assistant (traditional MIS) or a robotic arm under the control of the operator (Robot-Assisted MIS, RAMIS). Since in the case of RAMIS the endoscopic image is the sole sensory input, it is essential to keep the surgical tools in the field-of-view of the camera for patient safety reasons. Based on the endoscopic images, the movement of the endoscope holder arm can be automated by visual servoing techniques, which can reduce the risk of medical error. In this paper, we propose a marker-based visual servoing technique for automated camera positioning in the case of RAMIS. The method was validated on the research-enhanced da Vinci Surgical System. The implemented method is available at: https://github.com/ABC-iRobotics/irob-saf/tree/visua1_servoing.",3
149,"Content Language Integrated Learning (CLIL) refers to the combined teaching of a foreign language and a scientific topic. In this study, forty-nine, non-native speakers of English, first-year Chemistry students in Higher Education without prior experience in STREAM (Science, Technology, Reading, Engineering, Art and Mathematics) education were recruited. Students were requested to deal with scenarios involving robot programming in the context of an English for Academic/Scientific Purposes (EAP/EScP) course. More specifically, a lesson plan was devised that involved an introduction to the basic principles of programming through the Hour of Code protocol. Then, students were required to program the Edison robots to execute specific actions as described in the scenarios they received. Also, students were handed-in papers to practice on their understanding of the scientific concepts that were introduced in this exercise. Appropriate questionnaires were devised and used to assess students' linguistic and scientific background and to describe the students' experience. Results underline the students' enthusiasm and their wish for the inclusion of further STREAM exercises in their curriculum of studies.",3
150,"Adding volumetric ultrasound (3DUS) to MRI improves cancer detection rate in a breast. However, the fusion of 3DUS and MRI is challenging due to the different position (supine versus prone, respectively) and high deformation of a breast in the existing 3DUS scanners. In this study, we present and quantitatively evaluate a novel robot-assisted breast scanning system for 3D US acquisitions. Since the breast is scanned in a prone position with minimal and measurable deformation, this can facilitate MRI - 3DUS fusion. For quantitative evaluation, a breast-shaped rigid polyvinyl-alcohol phantom was constructed containing spherical lesions (15 mm diameter) with different echogenicity (-22 dB, -5 dB, -4 dB, 3 dB, 7 dB). First, the phantom was scanned with a Siemens Skyra 3T MRI (Siemens Healthcare, Erlangen, Germany). Next, the phantom was scanned by a robotic arm (KUKA, Augsburg, Germany) (Fig. 1a.) following a pre-planned spiral trajectory, determined from the MRI volume. The flange of the robot was equipped with an L10-5v US transducer attached to a P500 system (Siemens, Mountain View, CA, US). 2D B-mode US data were acquired for 3 minutes at 12 fps. The imaging depth was 5 cm, and the focal depth was set at 2 cm. A volume of 77 × 77 × 69 mm3 was reconstructed with an isotropic sampling distance of 0.2 mm utilizing a voxel nearest neighbor method with a subsequent “hole filling” step, i.e. interpolation. The contrast-to-noise ratio (CNR) and signal-to-noise ratio (SNR) were calculated per lesion and compared to reference values from the originally acquired 2D B-mode images. The 3D US volume was registered to the MRI volume by using 4 lesions as landmark, using rigid registration. The distance between the centers of the remaining lesion in MRI and 3DUS after the registration was calculated. The measurement was repeated for 5 combinations between lesions and landmarks. The average distance was used as a measure of registration accuracy. For the reconstructed volume only 24 % of the data were obtained by interpolation. On average, the CNR and SNR were 24% and 6% higher, respectively, for the 3DUS compared to the reference. The registration accuracy was 3.4 mm; hence, the presented scanning approach enables ultrasound breast 3D imaging in prone position facilitating MRI - 3D US fusion.",3
151,"This paper presents the architecture of a high- density parking solution based on car-like robots specifically designed to move cars. The main difficulty is to park the vehicles close to one another which implies hard constraints on the robot motion and localization. In particular, this paper focuses on navigation in narrow lanes. We propose a Lyapunov- based control strategy that has been derived after expressing the problem in a Configuration Space formulation. The current solution has been implemented and tested on Stanley Robotics' robots and has been running in production for several months. Thanks to the Configuration Space formulation, we are able to guarantee the obstacles' integrity. Moreover, a method for calibrating the GPS orientation with a high-precision is derived from the present control strategy.",3
152,"To be effective in unstructured and changing environments, robots must learn to recognize new objects. Deep learning has enabled rapid progress for object detection and segmentation in computer vision; however, this progress comes at the price of human annotators labeling many training examples. This paper addresses the problem of extending learning-based segmentation methods to robotics applications where annotated training data is not available. Our method enables pixelwise segmentation of grasped objects. We factor the problem of segmenting the object from the background into two sub-problems: (1) segmenting the robot manipulator and object from the background and (2) segmenting the object from the manipulator. We propose a kinematics-based foreground segmentation technique to solve (1). To solve (2), we train a self-recognition network that segments the robot manipulator. We train this network without human supervision, leveraging our foreground segmentation technique from (1) to label a training set of images containing the robot manipulator without a grasped object. We demonstrate experimentally that our method outperforms state-of-the-art adaptable in-hand object segmentation. We also show that a training set composed of automatically labelled images of grasped objects improves segmentation performance on a test set of images of the same objects in the environment.",3
153,"Real-time human activity recognition plays an essential role in real-world human-centered robotics applications, such as assisted living and human-robot collaboration. Although previous methods based on skeletal data to encode human poses showed promising results on real-time activity recognition, they lacked the capability to consider the context provided by objects within the scene and in use by the humans, which can provide a further discriminant between human activity categories. In this paper, we propose a novel approach to real-time human activity recognition, through simultaneously learning from observations of both human poses and objects involved in the human activity. We formulate human activity recognition as a joint optimization problem under a unified mathematical framework, which uses a regression-like loss function to integrate human pose and object cues and defines structured sparsity-inducing norms to identify discriminative body joints and object attributes. To evaluate our method, we perform extensive experiments on two benchmark datasets and a physical robot in a home assistance setting. Experimental results have shown that our method outperforms previous methods and obtains real-time performance for human activity recognition with a processing speed of 104 Hz.",3
154,"The heterogeneous cross-domain collaboration is one of the effective means to solve the existing bottleneck problem of the unmanned equipment, and it is also the main operation mode of unmanned war in the future. The unmanned system composed of the fixed wing UAV and the unmanned ship is a typical heterogeneous cross domain collaboration system. The flight characteristics of the fixed wing UAV brought great technical challenges in the process of the autonomous recovery in the complex environment (such as wind disturbance on the water surface. The waves have strong time-varying and randomness. The high-frequency components of the waves will produce strong effects on the hardware and software equipment of the system, resulting in drift of displacement, and seriously decrease of the robustness of the system. As the conventional PID cannot adapt the online parameters, it is easy to lead to a series of problems such as slow tracking speed, poor interference immunity, and large overshoot. In this work, a control strategy combining adaptive FFT prediction algorithm with fuzzy PID to construct the rope-hook recovery system for the recovery of fixed wing UAVs was proposed. The fast Fourier transform (FFT) is used to decompose the relative pose of the aircraft and the recovery rope disturbance in real time, and Kalman filter is used to build an adaptive disturbance prediction algorithm; And the interference values of different frequencies are estimated online by Kalman filter. Secondly, the expected positions of the position and the attitude compensation mechanism the joints were calculated by the mathematical model of the recovery mechanism. Then, according to the different expected position, the PID control parameters of the motor are adjusted in real time by the adaptive fuzzy PID control. The effectiveness of the rope-hook recovery system and the corresponding algorithm were verified by the half physical simulation test platform of a recovery network system.",3
155,"Toward the creation of a new relationship among people and robots, a partner robot, CanguRo, capable of self-traveling, human-following as well as transforming into a personal vehicle, is designed and developed. In this paper, concepts and features pursued on this model are overviewed. As a key component, then, its in-wheel drive unit with cycloid gear is focused, and design methodology and performance evaluation of the drive unit are fully discussed.",3
156,"Accurate motion control of surgical robots is critical for the efficiency and safety of both state-of-the-art teleoperated robotic surgery and the ultimate autonomous robotic surgery. However, fine motion control for a flexible endoscopic surgical robot is highly challenging because of the shape-dependent and speed-dependent motion hysteresis of tendon-sheath mechanisms (TSMs) in the long, tortuous, and dynamically shape-changing robot body. Aiming to achieve precise closed-loop motion control, we propose a small and flexible sensor to directly sense the large and sharp rotations of the articulated joints of a flexible endoscopic surgical robot. The sensor-a Fiber Bragg Grating (FBG) eccentrically embedded in a thin and flexible epoxy substrate-can be significantly bent with a large bending angle range of [-62.9°, 75.5°] and small bending radius of 6.9 mm. Mounted in-between the two pivot-connected links of a joint, the sensor will bend once the joint is actuated, resulting in the wavelength shift of the FBG. In this study, the relationship between the wavelength shift and the rotation angle of the joint was theoretically modeled and then experimentally verified before and after the installation of the sensor in a robotic endoscopic grasper. The sensor, with the calibrated model, can track the rotation of the robotic joint with an RMSE of 3.34°. This small and flexible sensor has good repeatability, high sensitivity (around 147.5 pm/degree), and low hysteresis (7.72%). It is suitable for surgical robots and manipulators whose articulated joints have a large rotation angle and small bending radius.",3
157,"In this paper we introduce a novel technique that aims to dynamically control a modular bio-inspired soft-robotic arm in order to perform cyclic rhythmic patterns. Oscillatory signals are produced at the actuator's level by a central pattern generator (CPG), resulting in the generation of a periodic motion by the robot's end-effector. The proposed controller is based on a model-free neurodynamic scheme and is assigned with the task of training a policy that computes the parameters of the CPG model which generates a trajectory with desired features. The proposed methodology is first evaluated with a simulation model, which successfully reproduces the trained targets. Then experiments are also conducted using the real robot. Both procedures validate the efficiency of the learning architecture to successfully complete these tasks.",3
158,"Skilled motor behavior is critical in many human daily life activities and professions. The design of robots that can effectively teach motor skills is an important challenge in the robotics field. In particular, it is important to understand whether the involvement in the training of a robot exhibiting social behaviors impacts on the learning and the experience of the human pupils. In this study, we addressed this question and we asked participants to learn a complex task - stabilizing an inverted pendulum - by training with physical assistance provided by a robotic manipulandum, the Wristbot. One group of participants performed the training only using the Wristbot, whereas for another group the same physical assistance was attributed to the humanoid robot iCub, who played the role of an expert trainer and exhibited also some social behaviors. The results obtained show that participants of both groups effectively acquired the skill by leveraging the physical assistance, as they significantly improved their stabilization performance even when the assistance was removed. Moreover, learning in a context of interaction with a humanoid robot assistant led subjects to increased motivation and more enjoyable training experience, without negative effects on attention and perceived effort. With the experimental approach presented in this study, it is possible to investigate the relative contribution of haptic and social signals in the context of motor learning mediated by human-robot interaction, with the aim of developing effective robot trainers.",3
159,"Deployment of autonomous UAVs in an indoor environment puts higher requirements for path planning algorithms due to the more complex nature of the environment (narrow crossings, absence of GNSS, smaller manoeuvring space, etc. …). Due to the manoeuvring of UAV between obstacles, it is required to consider its dynamics in the path planning process. Basic versions of sampling-based path planning methods such as RRT (rapidly exploring random trees) or PRM (probabilistic roadmaps) don’t consider the dynamics of the object we are planning a path for. In the past several approaches for path planning with dynamic constraints were developed. The first approach, randomized kino-dynamic planning, was presented for the first time. The main goal of this approach is to incrementally search state space as configuration space and find control input, that results in a collision-free trajectory. The second approach, presented in, utilizes differential flatness of UAV’s (quadrotor) equations of motions. Thus, it is possible to precisely follow the path previously generated by the path planning algorithm. The main task of this paper is to compare the mentioned approaches for path planning with kino-dynamic constraints and decide which one of them is more suitable for the path planning module of autonomous UAV that is currently being developed at the Institute of Robotics at the Slovak University of Technology.",3
160,"The application of autonomous indoor UAVs indicates the need for a deeper examination of the trajectory generation. This is due to the fact that the same UAV dynamics are used in more confined space, greatly decreasing the space for maneuvering. The result of path planning methods usually represents a finite set of points with a certain spacing between them. To optimize the system, an effort is made to maximize these distances, while maintaining the shape of the path. To obtain a trajectory suitable for UAV control, it is necessary to define the path between these points analytically. The global trajectory (the whole flight or a significant part of it) can be generated by interpolation or regression of known points. The generation of instant trajectory takes into account the output of reactive navigation and other control systems. The outputs of these systems might provide position targets with large dynamic and directional range over short distances. In our task, we have chosen an approach to generate an instant trajectory via Hermite’s spline. With this approach we can generate an instant trajectory from the current state. During generation the transitions between points are continuous even without knowing the previous states, using only the prescribed dynamics at a given point. Therefore, we know the desired position and velocity of the UAV at all times, preventing sharp movements done by a sudden jump of desired position. The result of the task in this paper is the testing and verification of the Hermite’s spline on a real autonomous UAV, which is currently being developed in collaboration with the Institute of Robotics and Cybernetics at the Slovak University of Technology in Bratislava.",3
