,Abstract,Class
367,"With the development of medical multimedia analysis methods based on DBN, DBN models have gained the ability to surpass medical experts in the evaluation of multimedia in some clinical examinations. Firstly, based on the existing architecture of the Internet of Things, combined with the actual characteristics of the hospital, the medical multimedia data is accessed from the IoT support platform. Secondly, the medical multimedia data modeling and classification method based on DBN is studied and analyzed. Three network structure models, a deep belief network, a stacking automatic encoder and a convolutional neural network, were introduced and analyzed. The medical multimedia data classification modeling method based on DBN was proposed to further improve the accuracy of medical multimedia data classification. The experimental results show that compared with the traditional feature extraction based neural network classification method, the classification performance is better. Thirdly, the medical state assessment model is constructed based on the multivariate Gaussian distribution theory. To study how to use the multivariate Gaussian distribution theory to design an evaluation model that can evaluate the health status of users efficiently and accurately. Finally, using the MATLAB software platform, through the experiment and simulation of 40 groups of 8×8064-dimensional physiological big data of 32 volunteers, First, determine the optimal parameters of a set of health assessment models; then use the model to learn the characteristics of physiological parameters; finally, the state assessment model to obtain the health assessment results. The experimental results show that the feature learning model based on convolutional neural network theory can effectively extract the deep features of medical multimedia big data. The health state assessment model based on multivariate Gaussian distribution theory can effectively evaluate the health status of human body.",0
368,"Big Data platforms recently employ resource management systems, such as YARN, Mesos, and Google Borg, to provision computational resources. These systems adopt containerization to share the computing resources in a multi-tenant setting with low performance overhead and interference. However, it may be observed that tenants often interfere with each other on the underlying Big Data File Systems (BDFS), e.g. Hadoop File System, which have been widely deployed as a persistent layer in current data centers. A solution with systematic generality is to containerize BDFS itself to isolate and allocate its IO sources to multiple tenants. To this end, we conduct analysis on the ineffectiveness of proportionally sharing BDFS IO resource via containerization. This ineffectiveness is due to the scheduler of containerization in ""pseudo-starvation"" status, in which most of IO requests are backlogged in BDFS rather than in containerization scheduler. Without enough backlogged IO requests, existing schedulers might have to maximize device utilization rather than enforce proportional sharing policy. To resolve this ineffectiveness issue, we develop a cross-layer system called BDFS-Container, which containerizes BDFS at the Linux block IO level. Central to BDFS-Container, we propose and design a proactive IOPS throttling based mechanism named IOPS Regulator, which achieves a trade-off between maximizing IO utilization and accurately proportional IO sharing. The evaluation results show that our method can improve proportionally sharing BDFS IO resources by 74.4% on average.",0
369,"Health information technology is showing an impressive growing interest towards Big Data. Big Data Analytics is expected to bring important achievements for building sophisticated models, methods and tools that are expected to improve healthcare services and citizen health and wellbeing. In spite of these expectations data quality and analytics methods are not getting the attention they deserve. In this short paper, we aimed to highlight the issues of data quality in the context of Big Data Healthcare Analytics. The common sources of errors, the consequence of these errors, and potential solutions that should be considered to mitigate errors and pitfalls are discussed in the healthcare context.",0
370,"The performance of Fuzzy Rule-Based Classification Systems (FRBCSs) is highly affected by the increasing number of instances and attributes present in Big Data. Previously proposed approaches try to adapt FRBCSs to Big Data by distributing data processing with the MapReduce paradigm, by which the data is processed in two stages: Map and Reduce. In the Map stage, the data is divided into multiple blocks and distributed among processing nodes that process each block of data independently. In the Reduce stage, the results coming from every node in the Map stage are aggregated and a final result is returned. This methodology tackles vertical high dimensionality (high number of instances), but it does not approach datasets with simultaneous vertical and horizontal high dimensionality (high number of attributes), as it is the case of text datasets. In this work, we deal with the aforementioned drawbacks by proposing Summarizer, an approach for building reduced feature spaces for horizontally high dimensional data. To this end, we carry out an empirical study that compares a well-known classifier proposed for vertical high dimensionality datasets with and without the horizontal dimensionality reduction process proposed by Summarizer. Our findings show that existing classifiers that tackles vertical Big Data problems can be improved by adding the Summarizer approach to the learning process, which suggests that an unified learning algorithm for datasets with a high number of instances as well as a high number of attributes might be possible.",0
371,"In recent years, the development trend of computers has been rapid. With the increase of more digital information technology methods, the flow of data information has been growing, and the methods of information processing have been continuously updated. The technical requirements have also been constantly improved. The rise of the Internet has brought convenience to people’s production and life, but security issues such as hacker attacks and computer viruses have become increasingly prominent. This paper analyzes according to the current trend of computer information processing technology, and combines the intelligent big data information technology means to explore the scientific and reasonable use, which is intended to provide more computers for technical staff and users. The perspective aims to promote the technology in the context of big data.",0
372,"The quality of measurement data is critical to the accuracy of both outdoor and indoor localization methods. Due to the inevitable measurement error, the analytics on the error data is critical to evaluate localization methods and to find the effective ones. For indoor localization, Received Signal Strength (RSS) is a convenient and low-cost measurement that has been adopted in many localization approaches. However, using RSS data for localization needs to solve a fundamental problem, that is, how accurate are these methods? The reason of the low accuracy of the current RSS-based localization methods is the oversimplified analysis on RSS measurement data. In this proposed work, we adopt a generalized measurement model to find optimal estimators whose estimated error is equal to the Cramér-Rao Lower Bound (CRLB). Through mathematical techniques, the key factors that affect the accuracy of RSS-based localization methods are revealed, and the analytics expression that discloses the proportional relationship between the localization accuracy and these factors is derived. The significance of our discovery has two folds: First, we present a general expression for localization error data analytics, which can explain and predict the accuracy of range-based localization algorithms; second, the further study on the general analytics expression and its minimum can be used to optimize current localization algorithms.",0
373,"In the boom of the big-data era, social media, 5g, High-speed Internet, and High-Tech Vision equipment have resulted in an enormous amount of video data production at an alarming speed. A fast and efficient content-based video retrieval system is not only desirable but essential in many domains with widespread applications. Conventional video retrieval techniques are inadequate to fulfill the needs of the day and keep pace with the rate of video production due to three core challenges: the sheer volume of the videos being produced, the complexity of video data, and redundancy in the video data. Due to these challenges, video operations & processing demand an enormous computing power and resources to process effectively. In this paper, we propose FALKON, a content-based video retrieval system harnessing the power of big-data technologies, deep-learning and distributed in-memory computation. First, we perform structural analysis on the videos, then spatial and temporal features are computed and indexed. We apply various optimization techniques to accelerate video processing as well as accuracy. We introduce VidRDD as a basic unit for distributed in-memory video computation. Furthermore, we introduce Video Query Maps as a relevance feedback mechanism to make the proposed system more reliable, user-friendly, and to improve the retrieval results. We implement FALKON on Hadoop, Hbase, Spark, and OpenCV. We achieve an average accuracy of 97.3%. Our evaluation results show that FALKON performs very well in terms of efficiency, scalability, computation time, and precision.",0
374,"Although there are many attempts to build an optimal model for feature selection in Big Data applications, the complex nature of processing such kind of data makes it still a big challenge. Accordingly, the data mining process may be obstructed due to the high dimensionality and complexity of huge data sets. For the most informative features and classification accuracy optimization, the feature selection process constitutes a mandatory pre-processing phase to reduce dataset dimensionality. The exhaustive search for the relevant features is time-consuming. In this paper, a new binary variant of the wrapper feature selection grey wolf optimization and particle swarm optimization is proposed. The K-nearest neighbor classifier with Euclidean separation matrices is used to find the optimal solutions. A tent chaotic map helps in avoiding the algorithm from locked to the local optima problem. The sigmoid function employed for converting the search space from a continuous vector to a binary one to be suitable to the problem of feature selection. Cross-validation K-fold is used to overcome the overfitting issue. A variety of comparisons have been made with well-known and common algorithms, such as the particle swarm optimization algorithm, and the grey wolf optimization algorithm. Twenty datasets are used for the experiments, and statistical analyses are conducted to approve the performance and the effectiveness and of the proposed model with measures like selected features ratio, classification accuracy, and computation time. The cumulative features picked through the twenty datasets were 196 out of 773, as opposed to 393 and 336 in the GWO and the PSO, respectively. The overall accuracy is 90% relative to other algorithms ' 81.6 and 86.8. The total processing time for all datasets equals 184.3 seconds, wherein GWO and PSO equal 272 and 245.6, respectively.",0
375,"We study the energy consumption of the adaptive transmission of big data over fading channels. Transmission of big data usually lasts over multiple channel coherence time periods. With adaptive transmission, the transmission rate and/or power is adaptively adjusted according to the channel realization. The energy comsumption varies with channel realizations. We propose a novel analytical framework to statistically evaluate the energy consumption of adaptive big data transmission. For the slow fading scenario, we derive the exact probability density function (PDF) and cumulative distribution function (CDF) of energy consumed over Markov channels. For the fast fading cases, we apply the statistical mixture model to estimate the PDF of energy consumption for wireless transmission of big data adaptively. Selected numerical results are presented to illustrate and to validate the mathematical formulations. These analytical results will greatly benefit the study of big data applications in the wireless environment.",0
376,"With the rapid development of mobile Internet technology, the number of customers has increased dramatically, and applications have become widespread. Using the big data generated by mobile network activities to analyze customer behavior and achieve accurate marketing has become a new demand in the field of mobile Internet. In this paper, the big data algorithm is used to analyze the characteristics of customers and match the classification, and obtain the customer requirements. The data extraction method based on customer characteristics is obtained. Through the analysis of customer characteristics, intelligent travel route recommendation based on customer interests is carried out. The experiment proves that the algorithm can better match and classify customer features, and conduct accurate travel route recommendation through customer interest.",0
377,"The proliferation in amounts of generated data has propelled the rise of scalable machine learning solutions to efficiently analyze and extract useful insights from such data. Meanwhile, spatial data has become ubiquitous, e.g., GPS data, with increasingly sheer sizes in recent years. The applications of big spatial data span a wide spectrum of interests including tracking infectious disease, climate change simulation, drug addiction, among others. Consequently, major research efforts are exerted to support efficient analysis and intelligence inside these applications by either providing spatial extensions to existing machine learning solutions or building new solutions from scratch. In this 90-minutes tutorial, we comprehensively review the state-of-the-art work in the intersection of machine learning and big spatial data. We cover existing research efforts and challenges in three major areas of machine learning, namely, data analysis, deep learning and statistical inference. We also discuss the existing end-to-end systems, and highlight open problems and challenges for future research in this area.",0
378,"The advanced development in Information and Communication Technologies (ICT) and its adoption in the agriculture area open the field to the appearance of Digital Agriculture; which created new processes for making farming more productive, efficient, controllable while respecting the environment. Data science (and machine learning) is among key of information technology used in Digital Agriculture for their ability to analyse a vast amount of data to extract new knowledge and to help agriculture understand better the farming tasks and make better decisions. Big data in its turn offers a support to farmers to extract new insights from their data and to make more accurate decision. This work presents a systematic review of methods and techniques of (data & big data) mining and their applications to Digital Agriculture from the big data view point. In this study, we will focus on crop yield. We first introduce the crop yield management process and its components, and then we focus on the crop yield monitoring. We then present a classification of data mining techniques applied for the crop yield monitoring tasks. This is followed by discussing each category of the classification throughout a panoply of existing works and show their used techniques, then we provided a general discussion on the applicability of big data analytics into the field of digital agriculture.",0
379,"Stock trend prediction has always been the focus of research in the field of financial big data. Stock data is complex nonlinear data, while stock price is changing over time. Based on the characteristics of stock data, this paper proposes a financial big data stock trend prediction algorithm based on attention mechanism (STPA). We adopt Bidirectional Gated Recurrent Unit (BGRU) and attention mechanism to capture the long-term dependence of data on time series. The attention mechanism is used to analyze the weight of the impact of data from different time periods on the trend prediction results, thereby reducing the error of stock data change trend prediction and improving the accuracy of trend prediction. We select the daily closing price data of 10 stocks for model training and performance evaluation. Experimental results demonstrate that the proposed method STPA achieves higher precision, recall rate and F1-Score in predicting stock change trends than the other methods. Compared with mainstream methods, STPA improves the precision by 4%, improves recall by 2.5%, and improves F1-Score by 3.2%.",0
380,"The purpose of this research paper is to describe the factors that causes child neglect and the impacts of the child who are neglected in Indonesia through computer analysis of big data. This research paper using library research method that uses literatures such as books, journals, dictionaries, and other literature’s works that related to the theme of this discussion. From the results of this paper, we found that the trigger factor that causes the child neglect is the factor of divorce and wrong treatment to child, the factor of the lack of parent's understanding about education, low-family economic factors, and health factors. The impact of the child neglect is the negligence of the rights and needs of the child, not even fulfilled optimally. This is the things that encourages children to do outside’s activities to help the family’s economy. Because of these activities outside, makes the child doesn't have time to go to school.",0
381,"Image to video person re-identification (IVPR), i.e., matching between pedestrian video and image, is an important task in practice. Although several methods have been presented for IVPR, most of these methods investigate the IVPR problem under the supervised setting, and require a large number of labeled image-video pairs for training. In this article, we study the IVPR problem under the semi-supervised setting, and propose a Kernel Analysis-synthesis Dictionary based heterogeneous Distance Learning (KADDL) approach. Specifically, KADDL first learns two pairs of kernel analysis-synthesis dictionaries from the labeled and unlabeled training image-video data in the kernel space. With the learned dictionary pairs, the heterogeneous image and video features can be transformed into coding coefficients of the same representation space, such that the gap between image and video can be bridged. Then, KADDL learns a discriminative distance metric over the transformed coding coefficients, to make the coding coefficients of positive image-video pair become similar, while those of negative image-video pair dissimilar. To make better use of the unlabeled data, we further designed a reliability-based semi-supervised strategy for KADDL. Experiments on several publicly available pedestrian sequence datasets demonstrate the effectiveness of the proposed approach.",0
382,"The long jump has a great influence on sports events, but the long jump athletes are vulnerable in training and their safety cannot be guaranteed. Therefore, this paper puts forward the research on the safety prediction method of long jump movement under big data. Through the research on the sport form characteristics of long jump athletes, this paper analyzes the athletes' physical quality and training mode, so as to develop the method to guarantee the safety prediction of long jump athletes. This paper makes a comparative analysis on the safety prediction methods of big data long jumpers. The experimental data shows that the safety prediction methods of big data long jumpers are 16.8% higher than the traditional methods. The prediction accuracy is better, the prediction time is shortened, and the safety of athletes can be better guaranteed(Abstract).",0
383,"In this article, we propose an efficient and effective framework to fuse hyperspectral and light detection and ranging (LiDAR) data using two coupled convolutional neural networks (CNNs). One CNN is designed to learn spectral-spatial features from hyperspectral data, and the other one is used to capture the elevation information from LiDAR data. Both of them consist of three convolutional layers, and the last two convolutional layers are coupled together via a parameter-sharing strategy. In the fusion phase, feature-level and decision-level fusion methods are simultaneously used to integrate these heterogeneous features sufficiently. For the feature-level fusion, three different fusion strategies are evaluated, including the concatenation strategy, the maximization strategy, and the summation strategy. For the decision-level fusion, a weighted summation strategy is adopted, where the weights are determined by the classification accuracy of each output. The proposed model is evaluated on an urban data set acquired over Houston, USA, and a rural one captured over Trento, Italy. On the Houston data, our model can achieve a new record overall accuracy (OA) of 96.03%. On the Trento data, it achieves an OA of 99.12%. These results sufficiently certify the effectiveness of our proposed model.",0
384,"As data grows there is a needs for the technology that has the capacity to deal with this growth. As data grows in all fields on a daily basis, the challenge becomes harder in finding the right technological tools that can handle this expansion. This growth poses new challenges in terms of creating the technology or solutions that can deal with this growth or even the challenges arisen on the organizational level. Many sectors have already adopted big data. However, in the area of healthcare sector, it is still in the early stages of adoption. The problem is not in the data itself but the lack of information that can be gained with the help of technologies like Hadoop to generate this information. Hadoop also helps in generating meaningful real time analysis which can predict emergency situations or help in planning, strategizing, and decision making but its uses in the ECG field is still limited. The data generated by healthcare organizations can also have more and higher value if we can elicit more useful information from it using proper data analytics. By adopting big data analytics, organizations can have the chance to manage and analyze volumes of massive data more efficiently. A comparison of the potential between machine learning and big data was discussed and finally the available literature on the use of big data and deep learning in the ECG filed and its possible applications.",0
385,"Social Media is good information medium for disclosing information of products and services of E-Commerce Business. This information is provided by customers themselves on their purchased product. Aspect based sentiment analyzes of feature/specification quoted by the customers. Such specifications/reviews are available in Twitter, Flipkart websites. This research work considered reviews of features/specifications on Twitter and Flipkart websites. Hence this work focused on analyzing the problems of customer on buying quality products. This work is automated to extracts the semantic based aspects or features and their opinion for the task of analyzing comments. Fuzzy logic and NLP are employed in this work with consider all categories of comments to measure their given weightage by customer tweets. For experimentation real time Twitter data and Flipkart data has been used. Experimental result and performance analysis report proved that aspect based sentiment analysis on social data on this work is performing well. In this work hidden information about the product specification has been retrieved and produced concise information to customers perceives about the product specification and eases the customers to take decision on the purchase quality product. And also assist the business organization to take decision on the product specification and improve their business according to their customer's opinion and expectation.",0
386,"We are at an inflection point where software engineering meets the data-centric world of big data, machine learning, and artificial intelligence. In this article, I summarize findings from studies of professional data scientists and discuss my perspectives on open research problems to improve data-centric software development.",0
387,"Aiming at the difficulty of fault identification and classification of smart meters, this paper proposes a fault classification algorithm of smart meters based on multidimensional model fusion and big data flow analysis, which solves the problem that the existing fault classification methods of smart meters are not suitable for engineering practice. Firstly, by means of parallel big data flow analysis, it determines whether the meter has fault, and then classifies the fault by multidimensional model fusion scheme for the equipment data with fault. The proposed fault identification and classification scheme is tested by UCI common data set and 8-area measured historical data. Compared with wavelet transform and neural network method, the recognition accuracy of the algorithm is improved by 4.42% and 3.52% on average, and the accuracy and recall of the algorithm are improved by 6.11% and 12.07% on average before and after the fusion of the comparison model.",0
388,"Social media has more than three billion users sharing events, comments, and feelings throughout the world. It serves as a critical information source with large volumes, high velocity, and a wide variety of data. The previous studies on information spreading, relationship analyzing, and individual modeling, etc., have been heavily conducted to explore the tremendous social and commercial values of social media data. This survey studies the previous literature and the existing applications from a practical perspective. We outline a commonly used pipeline in building social media-based applications and focus on discussing available analysis techniques, such as topic analysis, time series analysis, sentiment analysis, and network analysis. After that, we present the impacts of such applications in three different areas, including disaster management, healthcare, and business. Finally, we list existing challenges and suggest promising future research directions in terms of data privacy, 5G wireless network, and multilingual support.",0
389,"every day, we see that a quantitative explosion of digital data has forced researchers to find new strategies to collect, store, analyze and visualize data. In the context of storage and processing of a large massive amount of data we find a lack of powerful tools to master and control them. Also, during the process of executing tasks in real time in clustered IT platforms, we encounter the problem of optimizing parallel tasks. So we will propose in this article a method based on the algorithm of decision trees as an interpretable machine learning algorithm which can allow us to evaluate the impact of certain characteristics on the variable of the task execution time. This decision tree algorithm is useful and it helps us understand how we can optimize the different parameters that affect workloads in clustered applications. We can thus optimize the number of tasks in Big Data clustered applications without failure and performance degradation.",0
390,"Security-related data collection is an essential part for attack detection and security measurement in Mobile Ad Hoc Networks (MANETs). A detection node (i.e., collector) should discover available routes to a collection node for data collection and collect security-related data during route discovery for determining reliable routes. However, few studies provide incentives for security-related data collection in MANETs. In this paper, we propose B4SDC, a blockchain system for security-related data collection in MANETs. Through controlling the scale of Route REQuest (RREQ) forwarding in route discovery, the collector can constrain its payment and simultaneously make each forwarder of control information (namely RREQs and Route REPlies, in short RREPs) obtain rewards as much as possible to ensure fairness. At the same time, B4SDC avoids collusion attacks with cooperative receipt reporting, and spoofing attacks by adopting a secure digital signature. Based on a novel Proof-of-Stake consensus mechanism by accumulating stakes through message forwarding, B4SDC not only provides incentives for all participating nodes, but also avoids forking and ensures high efficiency and real decentralization. We analyze B4SDC in terms of incentives and security, and evaluate its performance through simulations. The thorough analysis and experimental results show the efficacy and effectiveness of B4SDC.",0
391,"In recent years, with the explosive growth of the data, a wide range of data in Cyber-Physical-Social Systems (CPSS) are generated and collected as big data. Cloud computing have been widely-used as the supporting computation infrastructure, which makes big data analysis gaining much attention from IT industry and academia. Moreover, the data often are distributed and stored in different computation resources in many big data applications. Therefore, distributed computing and optimization has been developed for solving big data problems in cloud computing. time efficiency is the significant bottleneck in the performance of distributed optimization algorithms. In this paper, we propose a novel fast distributed algorithm via Alternating Direction Method of Multipliers with Adaptive Local Update (ADMM-ALU), that uses an efficient adaptive local update strategy to accelerate the speed of convergence by automatically determining the number of inner iterations of local update in each outer iteration (communication round). In particular, our method applies the optimality conditions and the magnitudes of residuals of ADMM to freely steer the trade-off between communication and local computation. Empirically, the performance of our method is tested on several benchmark datasets, and the experimental results show that compared to various versions of ADMM algorithms, our method converges faster, and could be a highly effective and efficient algorithm for practical use in big data applications.",0
392,"With the explosive increase of big data, it is necessary to apply large-scale data processing systems to analysis Big Data. Arguably, Spark is state of the art in large-scale data computing systems nowadays, due to its good properties including generality, fault tolerance, high performance of in-memory data processing, and scalability. Spark adopts a flexible Resident Distributed Dataset(RDD) programming model with a set of provided transformation and action operators whose operating functions can be customized by users according to their applications. It is originally positioned as a fast and general data processing system. A large body of research efforts have been made to make it more efficient(faster) and general by considering various circumstances since its introduction. In this survey, we aim to have a thorough review of various kinds of optimization techniques on the generality and performance improvement of Spark. We introduce Spark programming model and computing system, discuss the pros and cons of Spark, and have an investigation on various solving techniques in the literature. Moreover, we also introduce various data management and processing systems, machine learning algorithms and applications supported by Spark. Finally, we make a discussion on the open issues and challenges for Spark.",0
393,"With the high-speed growth of Grid scale and the promotion of power system reform, the operation pressure of State Grid of China increases, which puts forward higher requirements for the lean management and control ability of power grid operation. In this paper, an optimal intelligent analysis and control system for power grid operation and maintenance has been designed, which further integrates the information of regulatory cloud, big data analysis, robot inspection, and transmission channel visual monitoring systems. It can be used for the management and control of business scenarios and equipment status information in the whole process of operation and maintenance. The system can provide an overall overview of the main grid operation information of the power grid on the macro level, display the situation and information of single equipment on the micro level. As a result, the designed system can well support the development of intelligent operation and inspection business at provincial and municipal levels, and promote the transformation of transportation inspection mode from business process driven to equipment state driven.",0
394,"As the number of data in various industries and government sectors is growing exponentially, the `7V' concept of big data aims to create a new value by indiscriminately collecting and analyzing information from various fields. At the same time as the ecosystem of the ICT industry arrives, big data utilization is treatened by the privacy attacks such as infringement due to the large amount of data. To manage and sustain the controllable privacy level, there need some recommended de-identification techniques. This paper exploits those de-identification processes and three types of commonly used privacy models. Furthermore, this paper presents use cases which can be adopted those kinds of technologies and future development directions.",0
395,"In traditional fault diagnosis methods in power systems, it is difficult to accurately classify and predict the types of faults. With the emergence of big data technology, the fault classification and prediction methods based on big data analysis and processing have been applied in power systems. To make the classification and prediction of the fault types more accurate, this paper proposes a hybrid data mining method for power system fault classification and prediction based on clustering, association rules and stochastic gradient descent. This method uses a three-layer data mining model: The first layer uses the K-means clustering algorithm to preprocess the original fault data source, and it proposes to use self-encoding to simplify the data form. The second layer effectively eliminates the data that have little impact on the prediction results by using association rules, and the highly correlated data are mined to become the regression training data. The third layer first uses the cross-validation method to obtain the optimal parameters of each fault model, and then, it uses stochastic gradient descent for data regression training to obtain a classification and prediction model for each fault type. Finally, a verification example shows that compared with a single data mining algorithm model, the proposed method is more comparative in terms of the data mining, and the established power system fault classification and prediction model has global optimality and higher prediction accuracy, which has a certain feasibility for real-time online power system fault classification and prediction. This method reduces the disturbances from low-impact or irrelevant data by mining the fault data three times, and it uses cross-validation to optimize the multiple regression parameters of the regression model to solve the problems of low accuracy, large errors and easily falling into a local optimum, given the conduct of fault classification and prediction.",0
396,"The intelligent transportation system in big data environment is the development trend of future transportation system, which effectively integrates advanced information technology, data communication transmission technology, electronic sensor technology, control technology and computer technology and is applied to overall ground transportation management. Hence, it establishes a real-time, accurate, efficient and comprehensive transportation management system that functions in a wide range and all-round aspects. In order to meet the demands of the intelligent transportation big data processing, this paper puts forward a high performance computing architecture of large-scale transportation video data management based on cloud computing, designs a parallel computing model containing the distributed file system and distributed computing system to solve the problems such as flexible server increase or decrease, load balancing and flexible dynamic storage increase or decrease, computing power and great improvement of storage efficiency. On the basis of this technical architecture, the system adopts BP neural network-related algorithms to extract the static transportation signs in road videos, and uses interframe difference algorithm and Gaussian mixture model (GMM) fusion algorithm to extract the moving targets in road transportation videos. In this way, they are taken as important integral parts and data sources of key frames of intelligent video image recognition to improve the recognition ability of key frames and eventually utilize semantic recognition model based on CNN (Convolutional Neural Network) to complete the intelligent recognition of whole transportation videos. Through network pressure test, computing ability test, recognition ability test and other tests, it has been proved that the intelligent transportation video processing system based on big data environment is successful and the design scheme of this system has strong practical application value.",0
397,"The data transmitting is very costly in the IoT sensor nodes and it wastes most of the energy. There are many techniques and concepts concerned with save of energy, mostly dedicated to minimize data transmission. Therefore, we can preserve considerable amount of energy with minimizing the data transmissions in networks of IoT sensor. In this research, we suggested a Data Reduction based on Compression Technique (DRCT) which works in the level of IoT sensor nodes. The DRCT includes two compression stages, a lossy SAX Quantization stage that reduces dynamic range of the sensor data readings, after that a lossless LZW compression to compress the output of the lossy quantization. OMNeT++ simulator along with a real sensory data gathered at Intel Lab are used to show the performance of the proposed method. The simulation experiments illustrate that the proposed DRCT technique provides a better performance than the other techniques in the literature.",0
398,"Due to massive increase in road vehicles, the rate of traffic accidents increases rapidly. These accidents cause injuries, disabilities and may even result in loss of lives. To analyze traffic accident data, one needs to understand and formalize the dataset. Mostly, this data is stored in relational databases or in raw text format. This paper proposes a framework to store traffic accident data in a big data platform (Casandra). This will enable fast and accurate analyses technique that use big data platforms. The paper proposes applying deep learning techniques to build prediction and classification models from the road accident data. In particular, the models will focus on the prediction and identification of hotspots on the roads in order to decrease the number of accidents in the future.",0
399,"Cloud computing, Artificial Intelligence, and Big Data technologies have recently become one of the most impactful forms of technology innovation. It is common to have multiple users share the same computing resources. This practice noticeably leads to performance anomalies. For instance, some applications can feature variability in processing time due to interference from other applications, or software contention from the other users, which may lead to unexpectedly long execution time and be considered anomalous. There is an urgent need for an automated effective performance anomaly detection method that can be used within the production environment for the streaming system to avoid any late detection of unexpected system failures. To address this challenge, we introduce a new black-box training workload configuration optimization with a neural network driven methodology to identify anomalous performance in an in-memory Spark streaming Big Data platform. The proposed methodology effectively uses Bayesian Optimization to find the ideal training dataset size and Spark streaming workload configuration parameters to train the anomaly detection model. The proposed model is validated on the Apache Spark streaming system. The results demonstrate that the proposed solution succeeds and accurately detects many types of performance anomalies. In addition, the training time for the machine learning model is reduced by more than 50%, which offers a fast anomaly detection deployment for system developers to utilize more efficient monitoring solutions.",0
400,"With the rapid development of 5G network, big data and IoT, data in many environments is often continuously and dynamically generated with high growth rates, just like stream. Thus, we call it big data stream, which plays an increasingly important role in all walks of life. However, how to verify its authenticity becomes a challenge when this big data stream in an untrusted environment such as cloud platform, for it faces the problems just like delay-sensitive, unpredictable data size and privacy leaks caused by third-party audits. To solve these problems, we propose a new authenticate data structure named privacy-preserving adaptive trapdoor hash authentication tree (P-ATHAT) by introducing trapdoor hash and BLS signature to the Merkle hash tree. The P-ATHAT scheme realizes real-time verification of data stream and can dynamically expand its structure as the data stream arrives. These characteristics not only shorten the authentication path but also solve the single point failure problem of the conventional authentication trees and enhance the robustness of the scheme. Moreover, we construct a homomorphic verification scheme above tree structure to solve the privacy leakage problem in third-party audit. Finally, security analysis and detailed experimental evaluation are performed on the proposed scheme, both results demonstrate that it is desirable for big data stream authentication and privacy-preserving in practical application.",0
401,"For offering proactive services (e.g., personalized exercise recommendation) to the students in computer supported intelligent education, one of the fundamental tasks is predicting student performance (e.g., scores) on future exercises, where it is necessary to track the change of each student's knowledge acquisition during her exercising activities. Unfortunately, to the best of our knowledge, existing approaches can only exploit the exercising records of students, and the problem of extracting rich information existed in the materials (e.g., knowledge concepts, exercise content) of exercises to achieve both more precise prediction of student performance and more interpretable analysis of knowledge acquisition remains underexplored. To this end, in this paper, we present a holistic study of student performance prediction. To directly achieve the primary goal of performance prediction, we first propose a general Exercise-Enhanced Recurrent Neural Network (EERNN) framework by exploring both student's exercising records and the text content of corresponding exercises. In EERNN, we simply summarize each student's state into an integrated vector and trace it with a recurrent neural network, where we design a bidirectional LSTM to learn the encoding of each exercise from its content. For making final predictions, we design two implementations on the basis of EERNN with different prediction strategies, i.e., EERNNM with Markov property and EERNNA with Attention mechanism. Then, to explicitly track student's knowledge acquisition on multiple knowledge concepts, we extend EERNN to an explainable Exercise-aware Knowledge Tracing (EKT) framework by incorporating the knowledge concept information, where the student's integrated state vector is now extended to a knowledge state matrix. In EKT, we further develop a memory network for quantifying how much each exercise can affect the mastery of students on multiple knowledge concepts during the exercising process. Finally, we conduct extensive experiments and evaluate both EERNN and EKT frameworks on a large-scale real-world data. The results in both general and cold-start scenarios clearly demonstrate the effectiveness of two frameworks in student performance prediction as well as the superior interpretability of EKT.",0
