,Abstract,Class
119,"Breast cancer is invasive cancer among world's women above 35 years of age. The most common symptoms of breast cancer are lumps, change in shape/skin colour and liquid oozing out from nipple. Breast cancer mostly starts from breast tissues that are either in lobules or in milk ducts. Ductal carcinoma is the common type of breast cancer starts from milk ducts and spread across the. Women between the age group of 40-70 are mostly affected with breast cancers. Thus, effective and efficient early breast cancer detection and classification tools are required to reduce the mortality of women in the society. Classification plays an important role in breast cancer detection and used by researchers to analyze and classify the medical data. In this research work, priority based decision tree classifier algorithm has been implemented for SEER Breast cancer dataset. This paper analyzes J48 and priority based decision tree classifier algorithm for seer breast cancer dataset using WEKA software. The performance of the classifiers are evaluated and compared.",5
120,"Cancer is a kind of cell that develops out of control of the regular drives that normalizes growth. Breast cancer is one of the deadly forms of cancers for the human. Initial detection of cancerous tissues is likely to monitor the patient's strength to deal with the disease and live more. Electronic modalities are applied to diagnose breast cancers. Due to low cost and safety, ultrasound scanning is considered as one of the most frequently used electronic modalities for breast cancer detection. This research study proposed an automated approach for breast cancer detection using ultrasound gray-scale images. To this end, enhancement operation was used at the beginning to minimize the grayscale color shifts. Median filter was used to facilitate better segmentation removing maximum unwanted noises. Threshold-based segmentation (Threshold based OTSU) was used as the test images used in this study are gray-scale images. Finally, necessary feature information that is used in the pathology laboratory by pathology experts is used in this study to identify the ROI (Region of interests) to detect breast cancer tissues. This study proposed approach achieved an average accuracy rate of 93.11%. The depicted experimental outcomes of the proposed approach outperform other contemporary existing available approaches in terms of accuracy while maintaining the medical experts' acceptable accuracy rate.",5
121,"Breast cancer has been identified as the most widespread cancer amongst women and also the major cause of female cancer death all over the world. In this paper, we build the classification model of a person who is exposed to breast cancer based on recurrences-event and no-recurrences event. This classification using datasets from the University of Medicine Center, Institute Of Oncology, Ljublijana, Yugoslavia of the 286 datasets consist 2 classes, 201 No-Recurrences-Events classes, 85 Recurrences-events classes and 10 attributes including classes. The algorithm used for breast cancer classification is the Multilayer Perceptron algorithm with the accuracy level of 96.5% and high evaluation is 69.93% in 8-fold cross validation from 10-fold cross validation.",5
122,"Breast cancer is one of the most common types of cancer after skin cancer. In India, for every two women newly diagnosed with breast cancer, one woman dies because of it. The cause of the disease is associated with the mutation in BRCA1 and BRCA2 gene. The change in the activity of protein E3 ubiquitin ligase is responsible for the disease. In this study the interaction of the protein E3 ubiquitin and its variants are performed with market drugs and ligand prepared. The study was facilitated by taking forty proteins from MMDB (Molecular Modelling Database) and saved in PDB format. Pipendoxifine, Thiotepa, Testolactone, Aminoglutethimide and Palbociclib are selected out of all the market drugs available for breast cancer. These drugs are docked against forty proteins using Molegro Virtual Docker. Pose organiser gives us MolDock and HBond values. When compared with market drugs including Pipendoxifine, Thiotepa, Testolactone, Aminoglutethimide and Palbociclib, the interaction of novel ligands were observed to be better. Some of the ligands prepared were observed to have the best score out of all the ligands. The lower value of HBond in these ligands shows that the binding is more as compared to the market drugs available. It was observed that one of the ligands prepared has the highest binding affinity due to lowest HBond value and stable MolDock value as compared to many of the market drugs available.",5
123,"Breast cancer is the leading type of cancer among women in the 3rd world countries with <; 50% survival rate. However, its early diagnosis can lead to cost-effective and successful treatment. Traditional breast cancer screening tools like mammography and MRI are not readily available to the population in low-income countries. Thermography (infrared imaging) is an FDA approved adjunct screening tool which can be an alternative solution. We present here the architecture of thermography based, application-specific Digital Back End (DBE) processor for a handheld off the shelf portable and intelligent screening device. A thermal image of the thorax taken by an infrared camera is pre-processed to get the regions of interest. To achieve efficient hardware implementation texture features are carefully selected, which are then fed to a dual classifier based on trained Linear Support Vector Machine (LSVM) and convolutional neural network (CNN) to decide the decision boundary. The proposed system achieves an overall sensitivity and specificity of 90.06% and 91.8%, respectively, with efficient hardware implementation by exploiting proposed classifier.",5
124,"Breast cancer has the highest mortality among cancers in women. Computer-aided pathology to analyze microscopic histopathology images for diagnosis with an increasing number of breast cancer patients can bring the cost and delays of diagnosis down. Deep learning in histopathology has attracted attention over the last decade of achieving state-of-the-art performance in classification and localization tasks. The convolutional neural network, a deep learning framework, provides remarkable results in tissue images analysis, but lacks in providing interpretation and reasoning behind the decisions. We aim to provide a better interpretation of classification results by providing localization on microscopic histopathology images. We frame the image classification problem as weakly supervised multiple instance learning problem where an image is collection of patches i.e., instances. Attention-based multiple instance learning (A-MIL) learns attention on the patches from the image to localize the malignant and normal regions in an image and use them to classify the image. We present classification and localization results on two publicly available BreakHIS and BACH dataset. The classification and visualization results are compared with other recent techniques. The proposed method achieves better localization results without compromising classification accuracy.",5
125,"Breast cancer is the most common neoplasm in the female population, affecting a woman every eight during her life. The trend of incidence between 2003 and 2017 appears to increase slightly while mortality continues to decrease significantly. Early diagnosis increases the likelihood of having a cure able to overcome the disease, and for this reason mass screening programs are emphasized by all medical institutions. The purpose of screening is early diagnosis in a non-clinical phase. Currently, the reference diagnostic technique in senologic diagnosis is the X-ray mammography, principally for its good resolution. However, the woman exposition to ionizing radiation, as well as the requirement of uncomfortable breast compression during the test, are pushing the interest toward new imaging techniques. In particular, the attention toward microwave and millimeter waves imaging systems for mass screening is increasing, as this solution could offer several benefits like the non-woman exposition to ionizing radiations. To this aim, a lot of studies have been done around the world, from microwave region to mm-wave frequencies. Starting from 2014, two extensive experimental campaigns have been performed at the European Institute of Oncology in Milan in a wide frequency range up to 50 GHz, involving more than 300 ex-vivo samples derived from around 100 women with ages spanning the range from 14 to 85 years. In this paper, considering the whole database derived from the two experimental campaigns, the correlation between the dielectric properties at 30 GHz of either healthy and tumorous tissues and the patient age, both at sample and women level, is presented. The results show that even at millimetre-wave frequencies a large fraction of the measured healthy samples exhibits dielectric properties compatible with an high adipose content, with a large contrast compared to the most of the tumorous samples, thus confirming the potential use of these frequencies for women older than around 40 years.",5
126,"In this paper, a new breast cancer detection method is presented that combines thermography and high-frequency excitation techniques. The proposed method uses distribution and variation of the temperature on the breast surface to estimate the location and size of a malignant tissue (a cancerous tumor). The idea of this paper stems from the analysis of the radio frequency (RF) radiation effects on the human body. In this paper, a description of RF effects on the human body and simulation results are provided. To validate the proposed method, a multilayer 3-D breast model is simulated. First, breast tissue is excited with different types of RF antennas, which is followed with an electromagnetic analysis. Next, the heat transfer equation is applied for thermal analysis to estimate the distribution of surface temperature. Simulation results show that both the temperature and the specific absorption rate increase as the tumor becomes bigger or closer to the surface. Finally, thermal responses of multiple tumors are employed to estimate breast cancer existence.",5
127,"In this study, we focused on posting frequency and quality of exercise and physical activity content in Facebook. We sought to (1) explore the frequency of exercise and physical activity topics posted on specialized Breast Cancer channels and (2) evaluate the quality of these information. Evaluations of informations quality were performed independently by two sports and exercise experts, with previous breast cancer physical activity experience, using the DISCERN instrument. Despite of almost one hundred Facebook pages about Breast Cancer, only six are explicitly dedicated to physical activity and exercise and those pages do not have a significant numbers of likes. It shows that there is no specialized and focused serious initiative on Facebook looking for improve Breast Cancer educational levels about exercise and motivating them to engage in a physical activity lifestyle. There are very few, and low quality posts about exercise and physical activity for breast cancer showing that less importance tan it need has been given to this topic.",5
128,"In this study, it is aimed to develop a system that can provide clinical support to physicians in the diagnosis of breast cancer with open source access artificial intelligence based software. The proposed system was designed using an open source data set for the classification of breast cancer (benign/malignant) on the basis of the histopathological images. In this context, Keras library and convolutional neural networks from deep learning methods were used on the images obtained by staining with hematoxylin and eosin of biopsy specimens taken from breast tissues. Shiny package in the R programming language is employed to develop for the user interface. According to the experimental results obtained from the study, it was determined that the designed system gives promising predictions in the classification of breast cancer and can be used for clinical decision support in the classification of the disease. This designed system can be available at http://biostatapps.inonu.edu.tr/MKSY/ in both English and Turkish.",5
129,"The disease that threaten the women's life is Breast Cancer. In medical imaging, the easier way to prevention the death caused by breast cancer is the early stage detection through computer aided diagnosis system. The aim of this study is to develop an early stage breast cancer detection system which can automatically classify abnormalities in mammograms. In this method, pre-processing stage is to remove the noise by using some median filter and then cropping is done on the image. Then, Otsu's thresholding is used for segmentation breast region which are located on a non-uniform background. After performing the thresholding of the images, feature extraction is focused on the first order statistical and Gray Level Co-occurrence Matrix (GLCM) based textural features extraction techniques. Finally, all the extracted objects are classified whether they are normal or abnormal by using k-Nearest Neighbor (k-NN) classifier. The algorithm is validated by the mini - MIAS's data base.",5
130,"Breast tumor is the most widely detected tumor and one of the major causes for malignancy demise in ladies around the world. The solution for this is early detection and diagnosis. Artificial Neural Network is used as emerging diagnostic tool for breast cancer. The objective of this research is to diagnose breast cancer with a machine learning method based on random forest classifier. MIAS database is used for the digital mammogram images. Preprocessing is generally needed to improve the low quality of image. ROI is determined according to size of suspicious area. After the suspicious region is segmented, features are extracted by texture analysis. Feature selection technique is used for the detection of High-dimensional features. A statistical method, gray-level co-occurrence matrix (GLCM) is used as a texture attribute to extract the suspicious area. From all extracted features best features are selected with the help of FCBF which is fast correlation-based feature selection technique. Selected features to improve the accuracy of classification are mean, standard deviation, smoothness, angular second moment (ASM), entropy, and correlation. Random Forest (RF) is used as a classifier. The results of present work show that the CAD system using RF classifier is very effective and achieves the best result in the diagnosis of breast cancer.",5
131,"A 10MHz wide-bandwidth Electrical Impedance Tomography (EIT) IC is proposed for compact and high-precision breast cancer detection system. The proposed IC has three key features: 1) wide dynamic range LNA (WDR-LNA), enabling low noise impedance measurements for the high-resolution imaging, 2) reconfigurable front-end architecture (RFA) to remove external multiplexer for the compact system integration, and 3) phase compensation loop (PCL) to efficiently correct the phase error, which is the primary challenge in wide-bandwidth EIT system. Thanks to the key features, the proposed prototype breast cancer detection system with the dedicated EIT IC can operate up to 10 MHz with a small phase error of 4.32 degree, eventually can detect a small size target object of 0.5 cm and verified with the phantom experiments.",5
132,"Data Mining is applicable for pulling up some new information by analyzing the database. It is also used for prediction based on real and actual current data. Breast cancer is a very harmful disease which effects badly to ones social, physical life and also effects mentally. This paper focuses on the attribute filtering techniques i.e frequent itemsets mining with the intention to find the essential and relevant attribute from the Wisconsin breast cancer dataset and classification algorithmic program like SVM, Naive Bayes, k-NN, Decision Tree comparison is done with attribute filtering. SVM produces beat result among all the classifier with attribute filtering.",5
133,"Mitotic cell detection and counting per tissue area is an important aggressiveness indicator for the invasive breast cancer. However, manual mitosis counting by pathologists is extremely labor-intensive. Several automatic mitosis detection methods have been proposed in recent years. Traditional methods using hand-crafted features suffer from large mitotic cell shape variation and the existence of many mimics with similar appearance. Pixel-wise classification working in a sliding window manner is time-consuming which hinders it from clinical application. In this work, we propose an efficient mitosis detection method in breast cancer histology images by applying modified regional convolutional neural network (RCNN). Our method achieves 0.76 in precision, 0.72 recall and 0.736 F1 score on MICCAI TUPAC 2016 datasets, outperforming all the previously published results as far as we know. F1 score of 0.585 is also achieved on ICPR 2014 mitosis dataset. TUPAC 2016 and ICPR 2014 datasets are cross validated without and with color normalization to study the generalization performance. The inference time for a 2000×2000 image is ~0.8 s, making our method a promising tool for clinical deployment.",5
134,"This paper uses a new intelligent method for the diagnosis of fatal breast cancer. The method combines the information gain method and the subtractive clustering adaptive neural fuzzy inference system (IG-SCANFIS). Information Gain method was applied to reduce the attributes dimension and then applies the selected attributes as input to SCANFIS. The SCANFIS model uses the subtractive clustering algorithm to cluster the input data to obtain the fuzzy rules and establish the neural fuzzy reasoning system. The system is used to diagnosis the breast cancer. The data sets used for training and testing were obtained from the University of California, Irvine (UCI) machine learning library. The simulation result shows that the proposed method has high prediction accuracy and the accuracy rate is as high as 99.44%.",5
135,"A rule based classifier is widely applied in breast cancer diagnosis. The classifier with a good performance of disease classification have been developed and highly required over the past decades. Since classification rules are derived from previous diagnosis with a large amount of features, it challenges to build a minimal number of rules with high performance while retaining all diagnosis information. The Principal Component Analysis (PCA) is known as a lossless data reduction technique with good classification performance. Therefore, this paper aims at finding the best performance classifier giving minimal classification rules by employing PCA. Based on experiment result on Wisconsin Breast Cancer data set, the J48 decision tree classifier is found to be the best among the three classifiers: J48 decision tree, Reduced Error Pruning Tree, and Random Tree.",5
136,"One issue with computer based histopathology image analysis is that the size of the raw image is usually very large. Taking the raw image as input to the deep learning model would be computationally expensive while resizing the raw image to low resolution would incur information loss. In this paper, we present a novel deep hybrid attention approach to breast cancer classification. It first adaptively selects a sequence of coarse regions from the raw image by a hard visual attention algorithm, and then for each such region it is able to investigate the abnormal parts based on a soft-attention mechanism. A recurrent network is then built to make decisions to classify the image region and also to predict the location of the image region to be investigated at the next time step. As the region selection process is non-differentiable, we optimize the whole network through a reinforcement approach to learn an optimal policy to classify the regions. Based on this novel Look, Investigate and Classify approach, we only need to process a fraction of the pixels in the raw image resulting in significant saving in computational resources without sacrificing performances. Our approach is evaluated on a public breast cancer histopathology database, where it demonstrates superior performance to the state-of-the-art deep learning approaches, achieving around 96% classification accuracy while only 15% of original image pixels are required for computation.",5
137,"In this paper, we introduced a searching platform called BCISearch, a web-portal for the collection of molecular information linked to breast cancer using text mining technology including two types of information: static and dynamic information, involving with six categories entities and their relationships: protein, DNA, RNA, Cell-type, Cell-line, Virus. BCISearch could search 248997 Proteins, 71358 DNA, 7724 RNA, 58891 Cell-line, 871 Virus, 31698 Cell-type. The BCISearch Experimental approach is promising for develop biomedical text mining technology. The BCISearch would assist researcher to understand breast cancer etiology in genetic factors. The searching platform is available at http://210.28.186.168:8080/BCISearch.",5
138,"In this paper we propose a CNN classifier base on image bit-plane slicing. The purpose is to improve recognition accuracy when we apply it to breast cancer images classification. Each texture image is decomposed into eight bit-plane images. Different bit-planes provide different levels and detail of image texture feature. At the same time, we have also tested feature classification performance by each bit-plane respectively and the fusion of all bit-planes. CNN classifier is used for classification and recognition. The simulation results on the breast cancer image datasets show that the proposed method on some bit-plane can greatly improve recognition rate and promote classification performance.",5
139,"In the field of data mining and computational intelligence, many researchers have developed a lot of feasible solutions for the breast cancer detection and classification. Breast Cancer is a malignant tumour that develops from the cells of the breast. In underdeveloped, developing and developed nations, the major cause of death among women is due to breast cancer. To mitigate the death caused by breast cancer, it is essential to detect it much earlier to provide the best treatment. An accurate diagnosis procedure is required which must also be quite reliable so that physicians are able to distinguish from the benign breast tumour from malignant ones. An important real world medical problem is to diagnose the breast cancer in an automated fashion. In this paper, an Expectation Maximization (EM) Based Logistic Regression (LR) is used to detect and classify the breast cancer at an early stage. From the cancer centre of Kuppuswamy Naidu Memorial Hospital, Coimbatore, India, the data was collected and it was classified with EM based LR The stages of cancer are divided into pathological and clinical stages and so the Tumour Node Metasis (TNM) prognostic tools are identified. The various TNM values are given as input variables for the classification of breast cancer. Results show that an average classification accuracy of 95.90% is obtained along with an average performance index of 90.72%.",5
140,"Early detection of cancer or any disease is among the main keys to its cure. One of the state of the art methods in cancer detection is machine learning, namely ANNs (Artificial Neural Networks). ANNs have proved to be efficient due to their ability to learn and generalize from data. This paper proposes a low-complexity architecture of an ANN that classifies breast cancer as either Benign or Malignant through pattern recognition. It focuses on finding the optimal activation function that minimizes the classification error with less number of blocks. This results in reduction of the complexity of the implementation with CMOS technology.",5
141,"In this paper, a new breast cancer detection method that combines thermography and high frequency imaging techniques is presented. The proposed method uses the distribution and variation of the temperature on the breast surface in order to estimate the location and size of a breast malignant tissue (a cancerous tumor). First, breast tissue is excited with a printed dipole antenna array following which an electromagnetic analysis is conducted. Next, the heat equation is used to estimate the distribution of surface temperature. Simulation results show that both the temperature and the specific absorption rate (SAR) increases as the tumor gets bigger or closer to the surface. Finally, thermal responses (such as temperature distribution on the skin and its change during time) and electromagnetic responses (such as transmission and reflection s-parameters) are employed to estimate the size and location of the tumor.",5
142,"Infrared thermography can be used for pre-screening of breast cancer but the results of this technique depend on the experience of the human expert. We propose an automated analysis approach to assess the capabilities of deep neural networks to classify breast thermograms. The dataset consisted of 173 images and we compared seven deep learning architectures. VGG-16 convolutional neural network outperformed with a sensitivity of 100%, specificity of 82.35% and balanced accuracy of 91.18%. Such results indicate that deep neural networks can be used in the analysis of thermal images for breast cancer pre-screening.",5
143,"Cancer is a collection of diseases which is obsessed by uncontrolled growth of cells in the body to produce abnormal cells. Breast cancer is the most common cancer among women. In cancer, abnormal cells spread in other body part that is advance stage of cancer; at this stage survival rate is very low. So, Cancer detection at early stage is highly required to reduce the mortality rate. Here, Mortality means death because of cancer. With the improvement of innovation and machine learning techniques, cancer detection has made advances. Machine learning (ML) allows system to learn on the basis of past experiences and take decision using various statistical and probabilistic methods with minimal human intervention. This research work exhibited an ensemble model to predict the breast cancer using four machine learning techniques which are Support Vector Machine, Logistic Regression, Decision Tree and K-Nearest Neighbour. Results shows that proposed ensemble framework is more accurate in contrast of tradition single classification system. In this research work, SLSQP method is used to assign weight to each classification model and prediction of each classifier is combined using soft voting technique.",5
144,"Chemical elements play important roles in the processes of DNA, RNA, proteins and other indispensable life processes [1]. Deficiency or excess of certain elements can trigger biological abnormalities, and cause several and even deadly diseases [2]. Therefore, analysing chemical elements in normal or diseased tissues is of great interest in the biomedical community. Laser-induced breakdown spectroscopy (LIBS) is a recognized analytical technique for detecting chemical elements. It is simple in apparatus and requires little or no sample preparation. It can detect multiple elements simultaneously at parts-per-million scale, and can be integrated with other optical instruments such as microscopy. With such merits, LIBS has been applied for elemental mapping of healthy and malignant human skin samples [3]. Breast cancer is one of most important malignancies affecting women all around the world. In this work, multi-elemental imaging of beast cancer tissues was investigated using LIBS. Distribution of calcium (Ca), potassium (K), magnesium (Mg) and sodium (Na) in the cancer tissues was obtained and analysed.",5
145,"In this study, association estimators applied in the network inference methods used to determine disease-related molecular interactions using breast cancer, which is the most common type of cancer in women, proteomic data were examined and hub genes in the gene-gene interaction network related to the disease were identified. Proteomic data of 901 breast cancer patients were generated using reverse phase protein array provided by The Cancer Proteome Atlas (TCPA) as a data set. Correlations and mutual information (MI) based estimators used in the literature were compared in the study, and WGCNA and minet R packages were used. As a result, it is seen that the MI based shrink estimator method has more successful results than the correlation-based adjacency function used in the estimation of biological networks in the WGCNA package. Achievement rates have ranged from 0.67 to 1.00 in the shrink estimation, with adjacency functions ranging from 0.33 to 0.86 for different module counts. In addition, hub genes and inferenced networks of successful results are presented for the review of biologists.",5
146,"The purposes of this study were to develop a mathematical model for treating triple negative breast cancer (TNBC) with doxorubicin. This mathematical model considers drug absorption and quantitative behavior of cancer cells to make a comparison between the dose relationships given and the amount of cancer cells. The data of TNBC used in the comparison was the cell line MDA-MB-231. The graphs plotted indicate the alteration of drug concentration and the count of a cancer cell with respect to time. The results were shown in the treatment of TNBC, which considers a change of doxorubicin at different parameters that we study each case.",5
147,"The purpose of this study is to develop and test a new computerized model for predicting near-term breast cancer risk based on quantitative assessment of bilateral mammographic image feature variations in a series of negative full-field digital mammography (FFDM) images. The retrospective dataset included series of four sequential FFDM examinations of 335 women. The last examination in each series (“current”) and the three most recent “prior” examinations were obtained. All “prior” examinations were interpreted as negative during the original clinical image reading, while in the “current” examinations 159 cancers were detected and pathologically verified and 176 cases remained cancer-free. From each image, we initially computed 158 mammographic density, structural similarity, and texture based image features. The absolute subtraction value between the left and right breasts was selected to represent each feature. We then built three support vector machine (SVM) based risk models, which were trained and tested using a leave-one-case-out based cross-validation method. The actual features used in each SVM model were selected using a nested stepwise regression analysis method. The computed areas under receiver operating characteristic curves monotonically increased from 0.666 ± 0.029 to 0.730 ± 0.027 as the time-lag between the “prior” (3 to 1) and “current” examinations decreases. The maximum adjusted odds ratios were 5.63, 7.43, and 11.1 for the three “prior” (3 to 1) sets of examinations, respectively. This study demonstrated a positive association between the risk scores generated by a bilateral mammographic feature difference based risk model and an increasing trend of the near-term risk for having mammography-detected breast cancer.",5
148,An improved confocal imaging algorithm is proposed for breast cancer detection using radar-based ultra wideband technology. The improvements consider a scenario of heterogeneous breast where the tumor is mostly located near the glandular tissue in the ductal region displaced from the center of the breast. The robustness of the algorithm is demonstrated using waveform sets generated from a simulated proposed system. The results showed that the use of the improvements provides better identification and localization of a tumor when considering a heterogeneous and dense breast with only 2% increase of computational cost.,5
149,"Shearwave elastography (SWE) is used in the breast mainly to aid benign/malignant differentiation. Its accuracy is similar that of grayscale US but when the two are combined a very high NPV can be obtained. This means that many benign masses which previously required a biopsy to prove benignity can be diagnosed as benign without a biopsy. The stiffness of cancers also has associations with poor prognostic features such as size, histological grade and lymph node involvement. SWE has also been shown to be useful in predicting and monitoring response to neo-adjuvant chemotherapy. It has recently been shown that stiffness of breast cancer is independently associated with breast cancer mortality.",5
150,"In this paper, we provide an approach to extract biomedical information related to breast cancer using text mining technology. We first extract entities related to breast cancer, then find these relationships, and visualize these biomedical information. Finally, these extracted biomedical information are annotated in the original experimental dataset which offer researchers as breast cancer biomedical information corpus. the approach provide an new way to obtain biomedical information of breast cancer. Moreover, it is promising for development of biomedical text mining.",5
151,"One of the most common subtypes of all breast cancers is Invasive Ductal Carcinoma (IDC). Pathologists typically focus on regions which contain IDC to determine whether a patient suffers from breast cancer or not. We make use of publicly available Breast Histopathology Images dataset provided at the Kaggle for classification. In this dataset, images are delineated to extract the exact regions of IDC. This dataset contains 277,524 patches among which 198,738 belong to the negative class and 78,786 belong to the positive class (images with IDC). We present a novel deep convolutional neural network architecture for classification. Our performance in terms of area under the receiver operating characteristic curve for the detection of IDC is 0.94 on a set of 27,553 test images thereby setting a new benchmark for future research efforts.",5
152,"This paper is an approach towards the microwave characterization of breast cancer cells. In vitro models of breast cancer were prepared in the laboratory using immortalized cell lines and a standard culture medium. Dielectric properties of these cultured breast cancer cell lines were measured at frequencies from 200 MHz to 13.6 GHz using open-ended coaxial cable technique. Four different types of breast cancer cell lines were examined: MCF7, MDA-MB-231, HS578T and T47D. For all the samples, it was observed that the permittivity decreases and conductivity increases with increase in frequency.",5
153,"With the number increase of biomedical literatures, biomedical relation extraction discovery from the literature represents a new challenge for researchers in recent years. Then, a system that automatically extracts the related genes to the targeted disease is required. In this paper, we explore text mining and pattern clustering for relation extraction of breast cancer and related genes. It can be considered an unsupervised method and labeled data is not necessary. We firstly extract the candidate genes related to breast cancer by checking the window distance between the appearance of genes and breast cancer in a sentence. Then, two different clustering approaches (simple clustering and K-means clustering) are applied for finding the candidate association words that indicate the relationship between breast cancer and genes. The comparison experiment demonstrates that simple clustering is superior to K-means clustering in this task.",5
154,"Breast cancer is the second leading cause of death among women today. Hence early detection of breast cancer is a challenging task. The paper involves the proposed method for breast cancer detection using imaging techniques such as mammography and thermography. The computer aided diagnosis tool is used as an efficient method to segment and classify the digital images. The data accessing for clinicians is difficult to due limited medical care in rural areas. Cyber-physical system (CPS) relates the virtual and physical world. CPS aids in integrating network, interacting between human and system, provides high flexibility, scalability and optimization. In medical field, CPS is used to attain a high quality healthcare. It has become a full-fledged system in breast cancer detection and performs all the process from patient's data acquisition till the decision making. It offers high safety for the patients by reducing errors and continuous monitoring of the data.",5
155,"This paper illustrates a novel design for a wearable microstrip patch ultra-wide band (UWB) antenna with improved bandwidth design to be used in breast cancer detection. The operating frequency of the proposed antenna ranges from 1.6 GHz to 11.2 GHz. The antenna consists of a rectangular radiating patch fed by a rectangular feed line. This antenna design will be part of a wearable device for women to detect breast cancer early. To support wearable property, 100% cotton has been utilized as the substrate with dielectric constant 1.6, while the transmitting component patch and ground planes are composed of copper as the conductive material. The analysis of the antenna and breast models was carried out using CST Microwave Studio. Simulated results in terms of return loss, bandwidth, radiation pattern, and gain and efficiency are presented to validate the usefulness of the proposed design, and different bending conditions are presented.",5
156,"Medical images are complicated to analyze in terms of digitalization. Breast cancer detection technique for telemedical approach in telemammography services for rural Indian women is been proposed in this paper. The output of the technique is to dynamically generate the report on input samples, the algorithm involves segmentation, and image enhancement of the samples for better processing followed by image analyzer for generating a summarized value of the input samples and thus is compared with threshold value for estimation of breast cancer level and report generation.",5
157,"Breast cancer, a frequent cause of mortality among women, is a heterogeneous disease with multiple subtypes, which identification has a great impact on the prognosis and the choice of therapy. Various attempts are being made worldwide to classify breast tumors and to discover differences between subtypes. The purpose of this study is to divide a diverse group of patients with a multiple k-means clustering approach in order to investigate the complex structure of the dataset. Primary tumor samples collected from 859 females within The Cancer Genome Atlas Breast Invasive Carcinoma project served as the material for an RNA-Seq experiment. Expression levels measured with the RNA-Seq procedure were downloaded from the Genomic Data Commons Data Portal and used for this study. The proposed multilevel clustering algorithm is based on the idea of treating each resulting cluster as an input for a new k-means clustering as long as a given cluster is not too small or integrated. Each clustering is preceded with feature filtration and selection, which are based on the Gaussian Mixture Model decomposition of gene expression level amplitude or variance, respectively. The gap statistic is used for the selection of the optimal number of clusters as well as for deciding whether a group should be divided. Results were compared to the subtype labels either obtained from the PAM50 classifier or based on the HER2 and hormone-receptor markers. The performed multilevel clustering produced a large number of small clusters. During the first division five clusters were obtained, three of them containing almost only hormone-receptor positive (HR+) tumors. One cluster consisted of similar numbers of HER2-enriched, triple-negative breast cancer (TNBC), and HR+ cases. Obtained results confirm a great heterogeneity of breast cancer. However, they also suggest that commonly used breast tumor classification corresponding to the receptor markers may not entirely reflect the complexity of subtypes of this disease. The proposed algorithm gives a comprehensive insight into the hierarchical composition of dataset and allows for identification of genes influencing each division, which may be used for further investigation of the heterogeneity of breast cancer.",5
158,"Breast Cancer is one of a major issue that some of the women are facing today. Earlier detection of cancer by performing detailed analysis based on the existing records which may assist the physicians in providing a better treatment to their patients. Data to analyze and predict the breast cancer are obtained from UCI Machine Learning Repository (Wisconsin Breast Cancer). The main objective is to classify whether the type of cancer is benign or malignant. Based on the available data set and the patient record, whether the disease is curable or non-curable is predicted. Thus the success rate of classification is 84.14% and the prediction percentage is 88.14%.",5
159,Breast cancer is the most common cancer in women and thus the early stage detection in breast cancer can provide potential advantage in the treatment of this disease. Early treatment not only helps to cure cancer but also helps in its prevention of its recurrence. Data mining algorithms can provide great assistance in prediction of earl y stage breast cancer that always has been a challenging research problem. The main objective of this research is to find how precisely can these data mining algorithms predict the probability of recurrence of the disease among the patients on the basis of important stated parameters. The research highlights the performance of different clustering and classification algorithms on the dataset. Experiments show that classification algorithms are better predictors than clustering algorithms. The result indicates that the decision tree (C5.0) and SVM is the best predictor with 81% accuracy on the holdout sample and fuzzy c-means came with the lowest accuracy of37% among the algorithms used in this paper.,5
160,Breast cancer disease is one of the most common disease in women. Diagnosing this disease in earlier stage is very important. Generally for diagnosing this disease it takes too much of time because of more number of features (or) attributes that are passed to the classifiers. The classifiers have to run and analyze these features repeatedly as iteration and finally it gives the result. If the dataset has more number of attributes then it may take too much of time for diagnosing. Therefore the aim of this analysis is to reduce the variables and diagnose the disease effectively. In this experiment Wisconsin original dataset has been used and the features were passed to Linear Discriminant Analysis to analyze the performance of the attributes by reducing it. In this approach the features were reduced to four variables and these selected variables gave good accuracy of about 95% than other set of variables.,5
161,"An Artificial Neural Network (ANN) is a statistical data modeling tool inspired by the functionality and the structure of the biological nervous system. An ANN consists of processing elements known as neurons that are interconnected to each other and work in unison to answer a particular problem. Neural networks can be used in places where detecting trends and extracting patterns are too complex to be detected by either humans or other computer techniques as they have an extraordinary ability to extract meaning from imprecise or intricate problems. It is configured for many real world applications such as recognition of patterns and data mining through learning and training process. Today, ANN represents a major extension to computation. Different types of neural networks are designed and developed for various applications; however it still has to reach 100% accuracy. In this article we review the use of neural network for the accurate detection and classification of breast cancer.",5
162,"Trastuzumab is one of the effective treatment for breast cancer. It is an antibody against the protein product of the human epidermal growth factor receptor type 2 (HER2) gene. In HER-2 testing protein levels are determined by IHC staining. For a proper treatment IHC stains are evaluated together with ISH stains. The widespread approach done by the experts is to determine membranes manually, yet it leads subjective interpretation by pathologist and it increases their workload. In this paper, we propose a new method for HER-2 testing based on image analysis algorithms on membrane regions. After, maximally stable extremal regions algorithm is employed for detecting the membrane regions, these areas of those regions are analyzed quantitatively for IHC classification. In the next step, complete/incomplete membrane regions are determined for IHC 2+ classification. The experiments conducted on the IHC stains taken from the clinic patients. Analysis resulted with the successful classification rates.",5
